,Seed,Learning Rate,Dropout Rate,Temperature,Best Training Loss,Best Validation Loss,Epoch,Alpha Max Indices
105,1,0.031,0.2,0.001,0.05589029937982559,2.027320384979248,3,"[3, 3, 7]"
106,1,0.031,0.3,0.001,0.023414459079504013,0.006923413835465908,15,"[3, 3, 7]"
107,1,0.031,0.4,0.001,0.021108465269207954,0.008167770691215992,12,"[3, 3, 7]"
108,1,0.031,0.5,0.001,0.0120301628485322,0.004052482545375824,36,"[3, 3, 7]"
109,1,0.031,0.6,0.001,0.03425307944417,0.012555834837257862,16,"[3, 3, 7]"
110,1,0.031,0.7,0.001,0.01931718736886978,0.005390571430325508,29,"[3, 3, 7]"
111,1,0.031,0.8,0.001,0.017978986725211143,0.0033304516691714525,31,"[3, 3, 7]"
112,1,0.033,0.2,0.001,0.08434770256280899,0.06860999017953873,3,"[3, 3, 7]"
113,1,0.033,0.3,0.001,0.035063330084085464,0.004820749629288912,13,"[3, 3, 7]"
114,1,0.033,0.4,0.001,0.5440911054611206,0.0053186058066785336,5,"[3, 3, 7]"
115,1,0.033,0.5,0.001,0.019824175164103508,0.020554784685373306,17,"[3, 3, 7]"
116,1,0.033,0.6,0.001,0.25457674264907837,0.007352842483669519,7,"[3, 3, 7]"
117,1,0.033,0.7,0.001,0.024569304659962654,0.006217602174729109,28,"[3, 3, 7]"
118,1,0.033,0.8,0.001,0.030607454478740692,0.03070644661784172,13,"[3, 3, 7]"
119,1,0.035,0.2,0.001,0.021570755168795586,0.008501991629600525,25,"[3, 3, 7]"
120,1,0.035,0.3,0.001,0.044233523309230804,0.008882313035428524,12,"[3, 3, 7]"
121,1,0.035,0.4,0.001,0.09218810498714447,0.010384743101894855,12,"[3, 3, 7]"
122,1,0.035,0.5,0.001,0.03922143206000328,0.008934966288506985,16,"[3, 3, 7]"
123,1,0.035,0.6,0.001,0.06329149007797241,0.007892949506640434,15,"[3, 3, 7]"
124,1,0.035,0.7,0.001,0.06518672406673431,0.05232369527220726,13,"[3, 3, 7]"
125,1,0.035,0.8,0.001,0.04001244530081749,0.005397825036197901,13,"[3, 3, 7]"
126,1,0.037000000000000005,0.2,0.001,0.10624271631240845,0.00909940991550684,13,"[3, 3, 7]"
127,1,0.037000000000000005,0.3,0.001,0.04461541771888733,0.007073264569044113,11,"[3, 3, 7]"
128,1,0.037000000000000005,0.4,0.001,0.1519656777381897,0.008302746340632439,12,"[3, 3, 7]"
129,1,0.037000000000000005,0.5,0.001,0.014014950953423977,0.004230258986353874,38,"[3, 3, 7]"
130,1,0.037000000000000005,0.6,0.001,0.05551139637827873,0.006415887735784054,15,"[3, 3, 7]"
131,1,0.037000000000000005,0.7,0.001,0.46153268218040466,0.008645527064800262,6,"[3, 3, 7]"
132,1,0.037000000000000005,0.8,0.001,0.03593955561518669,0.003485738066956401,24,"[3, 3, 7]"
133,1,0.039,0.2,0.001,0.13792750239372253,0.08145973086357117,13,"[3, 3, 7]"
134,1,0.039,0.3,0.001,0.03929653391242027,0.007226458750665188,10,"[3, 3, 7]"
135,1,0.039,0.4,0.001,0.23953039944171906,0.004993719514459372,7,"[3, 3, 7]"
136,1,0.039,0.5,0.001,0.02022082917392254,0.00570417707785964,27,"[3, 3, 7]"
137,1,0.039,0.6,0.001,0.0471382774412632,0.009835964068770409,15,"[3, 3, 7]"
138,1,0.039,0.7,0.001,0.1270894706249237,0.010420722886919975,13,"[3, 3, 7]"
139,1,0.039,0.8,0.001,0.10806574672460556,0.07450170814990997,12,"[3, 3, 7]"
140,1,0.041,0.2,0.001,0.6385173201560974,0.03351929783821106,4,"[3, 3, 7]"
141,1,0.041,0.3,0.001,0.07073625922203064,0.0047545051202178,10,"[3, 3, 7]"
142,1,0.041,0.4,0.001,0.19896328449249268,0.005218006670475006,13,"[3, 3, 7]"
143,1,0.041,0.5,0.001,0.03779412806034088,0.0052072214893996716,20,"[3, 3, 7]"
144,1,0.041,0.6,0.001,0.013534128665924072,0.009120074100792408,16,"[3, 3, 7]"
145,1,0.041,0.7,0.001,0.1520853489637375,0.017971409484744072,13,"[3, 3, 7]"
146,1,0.041,0.8,0.001,0.14135447144508362,0.017824819311499596,12,"[3, 3, 7]"
147,1,0.043000000000000003,0.2,0.001,0.017400424927473068,0.010176417417824268,30,"[3, 3, 7]"
148,1,0.043000000000000003,0.3,0.001,0.12966497242450714,0.01051522046327591,10,"[3, 3, 7]"
149,1,0.043000000000000003,0.4,0.001,0.11369132995605469,0.004698357544839382,14,"[3, 3, 7]"
150,1,0.043000000000000003,0.5,0.001,0.030722329393029213,0.009972581639885902,24,"[3, 3, 7]"
151,1,0.043000000000000003,0.6,0.001,0.028379730880260468,0.004560525994747877,24,"[3, 3, 7]"
152,1,0.043000000000000003,0.7,0.001,0.07557399570941925,0.06880202889442444,14,"[3, 3, 7]"
153,1,0.043000000000000003,0.8,0.001,0.15097668766975403,0.013575838878750801,12,"[3, 3, 7]"
154,1,0.045,0.2,0.001,0.27057111263275146,0.00437725055962801,13,"[3, 3, 7]"
155,1,0.045,0.3,0.001,0.20578302443027496,0.009404836222529411,10,"[3, 3, 7]"
156,1,0.045,0.4,0.001,0.03510679304599762,0.004985096398741007,24,"[3, 3, 7]"
157,1,0.045,0.5,0.001,0.35380464792251587,0.1276872158050537,6,"[3, 3, 7]"
158,1,0.045,0.6,0.001,0.030298491939902306,0.024536309763789177,20,"[3, 3, 7]"
159,1,0.045,0.7,0.001,0.0648718774318695,0.014083714224398136,14,"[3, 3, 7]"
160,1,0.045,0.8,0.001,0.147225484251976,0.03304160758852959,12,"[3, 3, 7]"
161,1,0.047,0.2,0.001,0.060200080275535583,0.005968157667666674,20,"[3, 3, 7]"
162,1,0.047,0.3,0.001,0.30189111828804016,0.009382759220898151,10,"[3, 3, 7]"
163,1,0.047,0.4,0.001,0.041737329214811325,0.005718856118619442,21,"[3, 3, 7]"
164,1,0.047,0.5,0.001,0.03618799149990082,0.03522532805800438,23,"[3, 3, 7]"
165,1,0.047,0.6,0.001,0.013788798823952675,0.005301380529999733,40,"[3, 3, 7]"
166,1,0.047,0.7,0.001,0.3736687898635864,0.009973819367587566,6,"[3, 3, 7]"
167,1,0.047,0.8,0.001,0.1436293125152588,0.062472015619277954,12,"[3, 3, 7]"
168,1,0.049,0.2,0.001,0.13001649081707,0.004314347170293331,14,"[3, 3, 7]"
169,1,0.049,0.3,0.001,0.3914600908756256,0.012050963938236237,10,"[3, 3, 7]"
170,1,0.049,0.4,0.001,0.037561167031526566,0.009075284935534,19,"[3, 3, 7]"
171,1,0.049,0.5,0.001,0.011172673664987087,0.007322321645915508,48,"[3, 3, 7]"
172,1,0.049,0.6,0.001,0.3253862261772156,0.007688899524509907,6,"[3, 3, 7]"
173,1,0.049,0.7,0.001,0.01666133664548397,0.007042176090180874,16,"[3, 3, 7]"
174,1,0.049,0.8,0.001,0.08478356897830963,0.05168554559350014,13,"[3, 3, 7]"
175,1,0.051000000000000004,0.2,0.001,0.0390094518661499,0.005471045151352882,15,"[3, 3, 7]"
176,1,0.051000000000000004,0.3,0.001,0.3930293917655945,0.014778636395931244,11,"[3, 3, 7]"
177,1,0.051000000000000004,0.4,0.001,0.23782123625278473,0.035069484263658524,6,"[3, 3, 7]"
178,1,0.051000000000000004,0.5,0.001,0.01308609638363123,0.009066015481948853,47,"[3, 3, 7]"
179,1,0.051000000000000004,0.6,0.001,0.00935419462621212,0.005066619720309973,54,"[3, 3, 7]"
180,1,0.051000000000000004,0.7,0.001,0.05243717133998871,0.008663982152938843,22,"[3, 3, 7]"
181,1,0.051000000000000004,0.8,0.001,0.07774867117404938,0.014899535104632378,13,"[3, 3, 7]"
182,1,0.053000000000000005,0.2,0.001,1.0810298919677734,0.5285628437995911,4,"[3, 3, 7]"
183,1,0.053000000000000005,0.3,0.001,0.47741833329200745,0.009449073113501072,5,"[3, 3, 7]"
184,1,0.053000000000000005,0.4,0.001,0.1864088773727417,0.006436733063310385,6,"[3, 3, 7]"
185,1,0.053000000000000005,0.5,0.001,0.5382574200630188,0.3575095534324646,5,"[3, 3, 7]"
186,1,0.053000000000000005,0.6,0.001,0.009438796900212765,0.005469925701618195,54,"[3, 3, 7]"
187,1,0.053000000000000005,0.7,0.001,0.023804977536201477,0.008006464689970016,32,"[3, 3, 7]"
188,1,0.053000000000000005,0.8,0.001,0.037421099841594696,0.01629592664539814,14,"[3, 3, 7]"
189,1,0.055,0.2,0.001,1.1618341207504272,0.5233608484268188,4,"[3, 3, 7]"
190,1,0.055,0.3,0.001,0.36460086703300476,0.010030648671090603,11,"[3, 3, 7]"
191,1,0.055,0.4,0.001,0.13753660023212433,0.11717645078897476,6,"[3, 3, 7]"
192,1,0.055,0.5,0.001,0.4811253845691681,0.27370890974998474,5,"[3, 3, 7]"
193,1,0.055,0.6,0.001,0.00872371718287468,0.00564313679933548,66,"[3, 3, 7]"
194,1,0.055,0.7,0.001,0.023681800812482834,0.008131676353514194,33,"[3, 3, 7]"
195,1,0.055,0.8,0.001,0.019202474504709244,0.017156129702925682,15,"[3, 3, 7]"
196,1,0.057,0.2,0.001,1.2211581468582153,0.5011012554168701,4,"[3, 3, 7]"
197,1,0.057,0.3,0.001,0.3324336111545563,0.009415745735168457,11,"[3, 3, 7]"
198,1,0.057,0.4,0.001,0.05538782477378845,0.23696695268154144,20,"[3, 3, 7]"
199,1,0.057,0.5,0.001,0.00491315359249711,0.004085207358002663,184,"[3, 3, 7]"
200,1,0.057,0.6,0.001,0.010256004519760609,0.006267859600484371,62,"[3, 3, 7]"
201,1,0.057,0.7,0.001,0.4708954989910126,0.11671058088541031,5,"[3, 3, 7]"
202,1,0.057,0.8,0.001,0.03376418352127075,0.01653958112001419,17,"[3, 3, 7]"
203,1,0.059000000000000004,0.2,0.001,1.2706382274627686,0.21416407823562622,4,"[3, 3, 7]"
204,1,0.059000000000000004,0.3,0.001,0.05104447528719902,0.008452683687210083,20,"[3, 3, 7]"
205,1,0.059000000000000004,0.4,0.001,0.40572065114974976,0.411447674036026,5,"[3, 3, 7]"
206,1,0.059000000000000004,0.5,0.001,0.005226902198046446,0.004398831166327,163,"[3, 3, 7]"
207,1,0.059000000000000004,0.6,0.001,0.400283545255661,0.6249375939369202,5,"[3, 3, 7]"
208,1,0.059000000000000004,0.7,0.001,9.315364837646484,0.03590131551027298,1,"[3, 3, 7]"
209,1,0.059000000000000004,0.8,0.001,0.02983134426176548,0.017467765137553215,27,"[3, 3, 7]"
210,1,0.061,0.2,0.001,1.3040661811828613,0.07876554876565933,4,"[3, 3, 7]"
211,1,0.061,0.3,0.001,0.04652281850576401,0.018429523333907127,17,"[3, 3, 7]"
212,1,0.061,0.4,0.001,0.35044875741004944,0.07052142173051834,5,"[3, 3, 7]"
213,1,0.061,0.5,0.001,11.452882766723633,0.47321346402168274,1,"[3, 3, 7]"
214,1,0.061,0.6,0.001,0.34280622005462646,0.023150475695729256,5,"[3, 3, 7]"
215,1,0.061,0.7,0.001,0.020201925188302994,0.0094430698081851,35,"[3, 3, 7]"
216,1,0.061,0.8,0.001,0.03305164724588394,0.019138194620609283,27,"[3, 3, 7]"
217,1,0.063,0.2,0.001,1.3284140825271606,0.06485074013471603,4,"[3, 3, 7]"
218,1,0.063,0.3,0.001,0.04410884156823158,0.09980250149965286,16,"[3, 3, 7]"
219,1,0.063,0.4,0.001,0.293384313583374,0.02214931510388851,5,"[3, 3, 7]"
220,1,0.063,0.5,0.001,11.966252326965332,1.0149253606796265,1,"[3, 3, 7]"
221,1,0.063,0.6,0.001,0.2885594069957733,0.9396387338638306,5,"[3, 3, 7]"
222,1,0.063,0.7,0.001,0.02693689987063408,0.010231058113276958,34,"[3, 3, 7]"
223,1,0.063,0.8,0.001,0.04136713221669197,0.019000815227627754,28,"[3, 3, 7]"
224,1,0.065,0.2,0.001,1.3527398109436035,0.34305843710899353,4,"[3, 3, 7]"
225,1,0.065,0.3,0.001,0.2102876901626587,0.08586710691452026,5,"[3, 3, 7]"
226,1,0.065,0.4,0.001,0.24163933098316193,0.3869030773639679,5,"[3, 3, 7]"
227,1,0.065,0.5,0.001,12.472434043884277,1.6001275777816772,1,"[3, 3, 7]"
228,1,0.065,0.6,0.001,0.005765019450336695,0.0054451036266982555,121,"[3, 3, 7]"
229,1,0.065,0.7,0.001,0.03173206374049187,0.010637764818966389,34,"[3, 3, 7]"
230,1,0.065,0.8,0.001,9.751258850097656,3.0548324584960938,1,"[3, 3, 7]"
231,1,0.067,0.2,0.001,1.353713035583496,1.3334531784057617,4,"[3, 3, 7]"
232,1,0.067,0.3,0.001,0.17161735892295837,0.011600930243730545,5,"[3, 3, 7]"
233,1,0.067,0.4,0.001,0.47253116965293884,0.9564269781112671,4,"[3, 3, 7]"
234,1,0.067,0.5,0.001,0.4286789298057556,0.6147094964981079,4,"[3, 3, 7]"
235,1,0.067,0.6,0.001,0.008172351866960526,0.006201412063091993,94,"[3, 3, 7]"
236,1,0.067,0.7,0.001,0.0344402939081192,0.011562886647880077,33,"[3, 3, 7]"
237,1,0.067,0.8,0.001,10.174514770507812,0.045332808047533035,1,"[3, 3, 7]"
238,1,0.069,0.2,0.001,0.07249477505683899,1.3640331029891968,19,"[3, 3, 7]"
239,1,0.069,0.3,0.001,0.13851061463356018,0.26111751794815063,5,"[3, 3, 7]"
240,1,0.069,0.4,0.001,0.4237208068370819,0.5232426524162292,4,"[3, 3, 7]"
241,1,0.069,0.5,0.001,0.3821221590042114,0.01125437580049038,4,"[3, 3, 7]"
242,1,0.069,0.6,0.001,0.00574039202183485,0.0050028604455292225,121,"[3, 3, 7]"
243,1,0.069,0.7,0.001,0.03424042463302612,0.01245749369263649,32,"[3, 3, 7]"
244,1,0.069,0.8,0.001,0.03774914890527725,0.02270413376390934,13,"[3, 3, 7]"
245,1,0.07100000000000001,0.2,0.001,0.00643063522875309,0.024599216878414154,121,"[3, 3, 7]"
246,1,0.07100000000000001,0.3,0.001,0.10893911123275757,0.8190344572067261,5,"[3, 3, 7]"
247,1,0.07100000000000001,0.4,0.001,0.38214436173439026,0.11539197713136673,4,"[3, 3, 7]"
248,1,0.07100000000000001,0.5,0.001,0.34215641021728516,0.3582339882850647,4,"[3, 3, 7]"
249,1,0.07100000000000001,0.6,0.001,0.3489682376384735,0.998184859752655,4,"[3, 3, 7]"
250,1,0.07100000000000001,0.7,0.001,0.04643619433045387,0.01333982776850462,31,"[3, 3, 7]"
251,1,0.07100000000000001,0.8,0.001,0.06417285650968552,0.02869477868080139,26,"[3, 3, 7]"
252,1,0.07300000000000001,0.2,0.001,0.006300857290625572,0.013308033347129822,147,"[3, 3, 7]"
253,1,0.07300000000000001,0.3,0.001,0.0072247846983373165,0.020089421421289444,100,"[3, 3, 7]"
254,1,0.07300000000000001,0.4,0.001,0.3391116261482239,0.04986491799354553,4,"[3, 3, 7]"
255,1,0.07300000000000001,0.5,0.001,0.004173646215349436,0.003566698869690299,264,"[3, 3, 7]"
256,1,0.07300000000000001,0.6,0.001,0.30988386273384094,0.10153286159038544,4,"[3, 3, 7]"
257,1,0.07300000000000001,0.7,0.001,0.04340099170804024,0.01413453184068203,29,"[3, 3, 7]"
258,1,0.07300000000000001,0.8,0.001,0.056231509894132614,0.031156999990344048,25,"[3, 3, 7]"
259,1,0.075,0.2,0.001,0.6982989311218262,5.704772472381592,3,"[3, 3, 7]"
260,1,0.075,0.3,0.001,19.045324325561523,0.2187328040599823,1,"[3, 3, 7]"
261,1,0.075,0.4,0.001,0.298286110162735,0.5764487981796265,4,"[3, 3, 7]"
262,1,0.075,0.5,0.001,0.19086988270282745,0.9405888319015503,3,"[3, 3, 7]"
263,1,0.075,0.6,0.001,0.2735859155654907,0.003776630386710167,4,"[3, 3, 7]"
264,1,0.075,0.7,0.001,0.047306206077337265,0.014755012467503548,29,"[3, 3, 7]"
265,1,0.075,0.8,0.001,0.11289679259061813,0.03594706580042839,18,"[3, 3, 7]"
266,1,0.077,0.2,0.001,0.7061526775360107,5.184233665466309,3,"[3, 3, 7]"
267,1,0.077,0.3,0.001,0.23734651505947113,0.5618304014205933,4,"[3, 3, 7]"
268,1,0.077,0.4,0.001,0.2601747214794159,1.1768733263015747,4,"[3, 3, 7]"
269,1,0.077,0.5,0.001,0.18529804050922394,0.3779527544975281,3,"[3, 3, 7]"
270,1,0.077,0.6,0.001,0.23938241600990295,0.3983723521232605,4,"[3, 3, 7]"
271,1,0.077,0.7,0.001,0.05498102307319641,0.015051041729748249,27,"[3, 3, 7]"
272,1,0.077,0.8,0.001,0.05280223861336708,0.03167901560664177,11,"[3, 3, 7]"
273,1,0.079,0.2,0.001,0.7162379622459412,3.325866460800171,3,"[3, 3, 7]"
274,1,0.079,0.3,0.001,0.20517323911190033,0.12730465829372406,4,"[3, 3, 7]"
275,1,0.079,0.4,0.001,0.00790438987314701,0.00605233758687973,70,"[3, 3, 7]"
276,1,0.079,0.5,0.001,0.17869609594345093,0.01756509579718113,3,"[3, 3, 7]"
277,1,0.079,0.6,0.001,15.24618911743164,0.03760446608066559,1,"[3, 3, 7]"
278,1,0.079,0.7,0.001,0.05441189557313919,0.017025882378220558,26,"[3, 3, 7]"
279,1,0.079,0.8,0.001,0.107177734375,0.04328768327832222,18,"[3, 3, 7]"
